time,vwap,SMA(5),SMA(10),12dayEWM,rsi,MACD,mom,mfi,spread
2022-04-04 16:00:00,1.5683573593479494,3.528952518459273,3.5534239841334143,3.533857761677608,0.8866265555012711,-0.055118443388707306,-0.7508165811000111,-36.72561860568362,91.0066607606
2022-04-04 17:00:00,1.5683553780675121,3.5320697304199733,3.5470926986684885,3.53708056836446,0.9756816634247709,-0.04732914975925695,-0.5235478041999997,-32.66450699058006,91.15516484529999
2022-04-04 19:00:00,1.5683554914236177,3.5329799714660566,3.5398128765091013,3.534178905155333,0.9140607399578513,-0.029192938078189457,-0.7210975355000002,-32.637871715078866,91.0166886332
2022-04-04 20:00:00,1.568355534895791,3.5338906005214135,3.534042711548659,3.534463682967545,0.9664035714284948,-0.02788484727589946,-0.787738065899994,-32.651042107953074,91.12489894149999
2022-04-05 10:00:00,1.5683100618590464,3.530127903978186,3.5349161744080924,3.5337280916268248,1.0550346603203795,0.0019224031757332227,0.4045667664000163,-4.093559098349004,91.59437238200002
2022-04-05 11:00:00,1.568274946385383,3.533597268446542,3.533869141096135,3.535667368520557,0.9990570196494046,0.013735652744877314,-0.2556196089999929,-3.5983597743806257,91.32472831870001
2022-04-05 12:00:00,1.5682573906485113,3.5299436135708984,3.5334644458134843,3.5329119748656024,0.8317205609206522,-0.04086690327750375,-0.3202465184999852,-2.555937956482211,90.52618552640001
2022-04-05 13:00:00,1.5682346868629575,3.5393367702941863,3.535068135510004,3.5411791735497307,1.0044087865568005,-0.05224116155285685,-0.16325509269999827,-7.104360243081743,90.9140380492
2022-04-05 14:00:00,1.5682163929707447,3.5436654282145255,3.5373523261958484,3.5458992875400255,0.9696783531110911,-0.07260014964148809,-0.22043304920000395,-1.6659524139556936,90.76307203350001
2022-04-05 15:00:00,1.5681899013455067,3.5451902246180382,3.537625546496688,3.545910056790641,0.8884365778658705,-0.10759139123752703,-0.6846349742000015,-18.463388974781225,90.5140147237
2022-04-05 16:00:00,1.5681558586709734,3.546631483334295,3.540078146820775,3.546172211198927,0.8599315044348768,-0.1516044038459654,-0.7513666461999975,-33.01132004103669,90.290573954
