time,open,high,low,close,volume,vwap,SMA(5),SMA(10),12dayEWM,MACD,rsi,mom,mfi
2021-09-30 06:00:00,126.654885417,126.654885417,126.654885417,126.654885417,418,126.654885417,,,126.654885417,,,,
2021-09-30 08:00:00,126.791220062,126.791220062,126.791220062,126.791220062,104,126.68204787500765,,,126.70033029866667,,,,
2021-09-30 09:00:00,126.791220062,128.154566515,126.791220062,128.136388562,32111,127.46024286390393,,,127.17901638644446,,,,
2021-09-30 10:00:00,127.754651555,127.926433208,126.954821637,127.177501557,659039,127.44155287661602,,,127.17851144329632,,,,
2021-09-30 11:00:00,127.163868093,127.763740532,126.700330299,126.791220062,806796,127.3287457632452,127.11024313200001,,127.04941431619754,,,,
2021-09-30 12:00:00,126.77304211,127.51833817,126.591262583,126.736686204,562234,127.25400355861235,127.12660328940001,,126.9451716121317,,,,
2021-09-30 13:00:00,126.732141716,126.836664944,125.882322428,125.973212191,494787,127.08081093037555,126.96300171520002,,126.62118513842114,,,,
2021-09-30 14:00:00,125.977756679,126.545817701,125.944491026,126.509461796,494841,126.945246210752,126.63761636199999,,126.58394402428077,,,,
2021-09-30 15:00:00,126.500372819,127.200223998,126.445838961,126.727688118,582266,126.92565650611455,126.5476536742,,126.63185872218719,,,,
2021-09-30 16:00:00,126.736686204,127.263846833,126.227703529,126.227703529,1366243,126.87649277004135,126.43495036760001,126.7725967498,126.49714032445813,,,,
2021-09-30 17:00:00,126.273148411,127.036622424,126.273148411,126.354949198,235550,126.86652033354663,126.35860296640001,126.7426031279,126.44974328230543,,,,
2021-09-30 18:00:00,126.582173606,126.691150433,126.436749985,126.691150433,1826,126.86641481972656,126.5021906148,126.73259616500002,126.53021233253696,,,,21.194878066893978
2021-09-30 19:00:00,126.563995654,126.563995654,126.563995654,126.563995654,535,126.86638392379804,126.5130973864,126.5753568742,126.54147343969132,,48.51873024889076,-0.09088976300000695,21.19440645788987
2021-09-30 20:00:00,126.77304211,126.791220062,126.727597228,126.727597228,1493,126.86635343378616,126.5130792084,126.5303664413,126.60351470246087,,51.27274818867686,-0.06362283400000024,21.215301724348976
2021-10-01 05:00:00,126.173169671,126.509461796,126.173169671,126.327682269,3927,126.86596011898541,126.53307495639999,126.48401266199998,126.51157055797391,,44.871601008267724,-1.8087062930000144,20.710163317193008
