time,open,high,low,close,volume
2021-05-14 18:00:00,129.990134712,130.052937478,129.990044865,130.052937478,1359
2021-05-14 19:00:00,130.052937478,130.052937478,130.052937478,130.052937478,209
2021-05-14 20:00:00,130.097860772,130.097860772,130.097860772,130.097860772,155
2021-05-17 07:00:00,129.972075547,129.972075547,129.379088061,129.379088061,801
2021-05-17 08:00:00,129.576750556,129.576750556,128.714223302,128.714223302,2680
2021-05-17 09:00:00,129.819336346,129.909182935,129.415026696,129.441980673,943
2021-05-17 10:00:00,129.379088061,130.807648825,129.379088061,130.484201104,534503
2021-05-17 11:00:00,130.448262469,130.84358746,130.00810403,130.052937478,403153
2021-05-17 12:00:00,130.03496816,130.448262469,129.8732443,130.43478548,471914
2021-05-17 13:00:00,130.412323833,130.996326661,130.376385198,130.690848259,388294
2021-05-17 14:00:00,130.6818636,130.978357344,130.286538609,130.385369857,479533
2021-05-17 15:00:00,130.403339174,130.852572119,130.331461903,130.726786895,621234
2021-05-17 16:00:00,130.726786895,130.744756212,130.214661338,130.35841588,628379
2021-05-17 17:00:00,130.376385198,130.547093717,130.349431221,130.349431221,105039
2021-05-17 18:00:00,130.349431221,130.349431221,130.349431221,130.349431221,418
2021-05-18 06:00:00,130.376385198,130.376385198,130.376385198,130.376385198,376
2021-05-18 07:00:00,130.394354515,130.726786895,130.394354515,130.430293151,987
2021-05-18 08:00:00,130.726786895,130.726786895,130.385369857,130.385369857,1102
2021-05-18 09:00:00,130.385369857,130.385369857,129.747459075,129.747459075,2561
2021-05-18 10:00:00,130.079891454,130.547093717,129.028686364,129.073609658,585235
2021-05-18 11:00:00,129.100563635,129.388072719,128.687269326,129.343149425,545974
2021-05-18 12:00:00,129.334164766,129.495888626,129.2173642,129.334164766,328167
2021-05-18 13:00:00,129.325180107,129.504873285,129.145486929,129.424011355,327812
2021-05-18 14:00:00,129.424011355,129.693551122,129.289241472,129.585735215,717966
2021-05-18 15:00:00,129.585735215,129.601458368,129.105055964,129.253302836,333261
2021-05-18 16:00:00,129.253302836,129.675581804,129.176933235,129.289241472,796869
2021-05-18 17:00:00,129.298226131,129.621673851,128.947824434,128.992747728,70567
2021-05-18 18:00:00,129.001732387,129.001732387,129.001732387,129.001732387,251
2021-05-18 19:00:00,129.064624999,129.13650227,128.938839775,128.992747728,2708
2021-05-18 20:00:00,128.938839775,128.938839775,128.938839775,128.938839775,212
2021-05-19 08:00:00,128.480622171,128.480622171,128.300928993,128.300928993,1124
2021-05-19 09:00:00,127.869934906,128.24702104,127.76184946,128.211082404,4589
2021-05-19 10:00:00,127.806772754,128.157174451,126.980184136,127.483325034,708105
2021-05-19 11:00:00,127.447386399,127.510279011,126.611813121,127.339570492,769249
2021-05-19 12:00:00,127.330585833,128.008478346,127.321601174,127.887634684,536362
2021-05-19 13:00:00,127.887634684,128.256005699,127.752864801,128.16615911,304780
2021-05-19 14:00:00,128.175143769,128.345852288,127.995450591,128.139205133,277313
2021-05-19 15:00:00,128.139205133,128.480622171,127.743880142,127.968496614,474036
2021-05-19 16:00:00,127.92357332,128.660315349,127.770834119,128.642346031,814716
2021-05-19 17:00:00,128.65133069,128.65133069,128.471637512,128.480622171,144417
2021-05-19 18:00:00,128.390775582,128.390775582,128.32788297,128.32788297,6650
2021-05-20 05:00:00,128.660315349,128.660315349,128.058343203,128.058343203,771
2021-05-20 08:00:00,128.16615911,128.390775582,128.16615911,128.390775582,319
2021-05-20 09:00:00,128.121235816,128.480622171,128.121235816,128.480622171,1600
2021-05-20 10:00:00,128.642346031,128.81305455,127.725910824,128.238036381,563809
2021-05-20 11:00:00,128.220067063,128.965793751,128.148189792,128.822039209,426134
2021-05-20 12:00:00,128.831023868,130.19669202,128.788077199,129.95410623,922341
2021-05-20 13:00:00,129.963090889,130.079891454,129.540811921,129.79238237,521372
2021-05-20 14:00:00,129.783397711,130.016998842,129.720505098,129.886721288,443517
2021-05-20 15:00:00,129.882228959,129.936136912,129.563273568,129.585735215,288667
2021-05-20 16:00:00,129.585735215,129.8732443,129.226348859,129.262287495,748758
2021-05-20 17:00:00,129.271272154,129.271272154,129.154471588,129.199394883,79867
2021-05-20 18:00:00,129.271272154,129.271272154,129.271272154,129.271272154,722
2021-05-20 19:00:00,129.370103402,129.594719874,129.370103402,129.594719874,4386
2021-05-21 08:00:00,129.828321005,129.828321005,129.828321005,129.828321005,523
2021-05-21 10:00:00,129.828321005,130.448262469,129.63065851,129.999029524,698513
2021-05-21 11:00:00,129.981060206,130.646104658,129.846290323,130.169738043,454070
2021-05-21 12:00:00,130.160753384,130.905581606,130.138291737,130.771710189,786674
2021-05-21 13:00:00,130.76272553,130.897495413,129.940629241,129.963090889,665632
2021-05-21 14:00:00,129.972075547,130.295523268,129.855274982,130.27755395,253176
2021-05-21 15:00:00,130.295523268,130.319512307,130.016998842,130.247095956,271715
2021-05-21 16:00:00,130.250599973,130.331372057,129.8732443,130.070906795,807996
2021-05-21 17:00:00,130.043952819,130.223645996,129.8732443,129.8732443,99237
2021-05-21 18:00:00,129.900198276,130.268569291,129.900198276,130.268569291,1606
2021-05-21 20:00:00,129.999029524,130.169738043,129.891213617,130.169738043,1471
2021-05-24 08:00:00,129.828321005,130.654909623,129.828321005,130.654909623,1671
2021-05-24 09:00:00,130.502170422,130.547093717,130.286538609,130.412323833,4565
2021-05-24 10:00:00,130.493185763,130.627955647,129.540811921,129.963090889,526709
2021-05-24 11:00:00,129.950512366,130.340446562,129.774413052,130.169738043,492907
2021-05-24 12:00:00,130.160753384,130.313492585,129.965067514,130.039460489,312938
2021-05-24 13:00:00,130.03496816,130.205676679,129.95410623,130.079891454,317212
2021-05-24 14:00:00,130.084383784,130.430293151,129.936136912,130.403339174,349993
2021-05-24 15:00:00,130.412323833,130.502170422,130.286538609,130.430293151,328164
2021-05-24 16:00:00,130.425800822,130.52013974,130.008014183,130.03496816,695120
2021-05-24 17:00:00,130.025983501,130.025983501,130.025983501,130.025983501,51335
2021-05-24 20:00:00,130.025983501,130.03496816,130.025983501,130.03496816,533
2021-05-25 09:00:00,130.609986329,130.609986329,130.609986329,130.609986329,104
2021-05-25 10:00:00,130.169738043,130.349431221,128.938839775,129.424011355,1499205
2021-05-25 11:00:00,129.415026696,129.481603019,128.929855116,128.929855116,436808
2021-05-25 12:00:00,128.916378128,128.991220336,128.660315349,128.902901139,391462
2021-05-25 13:00:00,128.91790552,129.226348859,128.848993186,129.064624999,248962
2021-05-25 14:00:00,129.091578976,129.091578976,128.759146597,128.768131256,290852
2021-05-25 15:00:00,128.777115915,129.028686364,128.741177279,128.956809093,266131
2021-05-25 16:00:00,128.956809093,129.262197648,128.866962504,129.181425565,630844
2021-05-25 17:00:00,129.190410224,129.280256813,128.669300008,129.190410224,64835
2021-05-25 18:00:00,129.612689192,129.612689192,129.190410224,129.190410224,1047
2021-05-26 09:00:00,129.379088061,129.379088061,129.379088061,129.379088061,209
2021-05-26 10:00:00,129.513857944,129.513857944,128.642346031,128.723207961,338095
2021-05-26 11:00:00,128.750161938,129.082594317,128.696253985,128.799577562,362920
2021-05-26 12:00:00,128.786100574,129.037671023,128.6787339,128.96714145,282501
2021-05-26 13:00:00,128.97477841,128.97477841,128.642346031,128.642346031,238433
2021-05-26 14:00:00,128.637853702,128.768131256,128.516560807,128.588438078,301393
2021-05-26 15:00:00,128.588438078,128.741177279,128.525545466,128.543514783,307815
2021-05-26 16:00:00,128.534530125,128.934347445,128.530037795,128.822039209,645393
2021-05-26 17:00:00,128.822039209,129.082594317,128.822039209,129.082594317,85497
2021-05-26 18:00:00,128.705238644,128.750161938,128.705238644,128.750161938,1255
2021-05-26 20:00:00,128.759146597,128.759236444,128.759146597,128.759236444,366
2021-05-27 08:00:00,128.750161938,128.750161938,128.750161938,128.750161938,231
2021-05-27 09:00:00,128.81305455,128.81305455,128.551421283,128.551421283,601
2021-05-27 10:00:00,128.920870457,130.052937478,128.911885798,129.999029524,471333
2021-05-27 11:00:00,129.999029524,130.070906795,129.639643168,129.769920722,387777
2021-05-27 12:00:00,129.769920722,129.810351687,129.54979658,129.666597145,441481
2021-05-27 13:00:00,129.675581804,129.909182935,129.612689192,129.63065851,267716
2021-05-27 14:00:00,129.63065851,129.756443734,129.424011355,129.540811921,223648
2021-05-27 15:00:00,129.540811921,129.540811921,129.104606731,129.334164766,285337
2021-05-27 16:00:00,129.325180107,129.760936063,129.046655681,129.091578976,924638
2021-05-27 17:00:00,129.2173642,129.316195448,129.2173642,129.307210789,472002
2021-05-27 18:00:00,129.558781238,129.558781238,129.2173642,129.2173642,126278
2021-05-27 20:00:00,129.738474416,129.738474416,129.738474416,129.738474416,528
2021-05-28 05:00:00,129.738474416,129.738474416,129.738474416,129.738474416,222
2021-05-28 08:00:00,130.043952819,130.043952819,130.043952819,130.043952819,248
2021-05-28 09:00:00,129.684566463,129.684566463,129.684566463,129.684566463,104
2021-05-28 10:00:00,129.504873285,129.621673851,128.929855116,129.275764483,379829
2021-05-28 11:00:00,129.289241472,129.406042037,128.916378128,129.379088061,250762
2021-05-28 12:00:00,129.415026696,129.540811921,129.190410224,129.477919308,219403
2021-05-28 13:00:00,129.477919308,129.675581804,129.370103402,129.432996014,200655
2021-05-28 14:00:00,129.441980673,129.486903967,129.289241472,129.468934649,185115
2021-05-28 15:00:00,129.477919308,129.523651222,129.298226131,129.334164766,179769
2021-05-28 16:00:00,129.334164766,129.531827262,129.162288241,129.208379542,568369
2021-05-28 17:00:00,129.145486929,129.810351687,128.947824434,129.145486929,143327
2021-05-28 18:00:00,129.370103402,129.370103402,129.370103402,129.370103402,156
2021-06-01 05:00:00,129.145486929,129.145486929,129.145486929,129.145486929,208
2021-06-01 08:00:00,129.738474416,129.828321005,129.738474416,129.828321005,397
2021-06-01 09:00:00,129.828231159,129.828231159,129.738474416,129.738474416,1436
2021-06-01 10:00:00,129.783397711,131.023280638,129.567765897,130.142784066,543177
2021-06-01 11:00:00,130.079891454,130.259584632,129.450965332,129.70702811,572651
2021-06-01 12:00:00,129.702176394,129.86875197,129.603794379,129.657612486,226493
2021-06-01 13:00:00,129.657612486,129.71152044,129.388072719,129.397057378,196032
2021-06-01 14:00:00,129.397057378,129.415026696,129.154471588,129.343149425,187733
2021-06-01 15:00:00,129.334164766,129.56426188,129.321765937,129.524909074,159504
2021-06-01 16:00:00,129.540811921,129.666597145,129.388072719,129.54979658,419693
2021-06-01 17:00:00,129.54979658,129.810351687,129.54979658,129.810351687,48824
2021-06-01 18:00:00,129.432996014,129.432996014,129.432996014,129.432996014,418
2021-06-01 19:00:00,129.424011355,129.424011355,129.424011355,129.424011355,104
2021-06-01 20:00:00,129.379088061,130.250599973,129.316195448,129.316195448,599
2021-06-02 07:00:00,129.828321005,129.828321005,129.828321005,129.828321005,224
2021-06-02 08:00:00,130.214661338,130.214661338,130.214661338,130.214661338,209
2021-06-02 09:00:00,129.648627827,129.648627827,129.648627827,129.648627827,106
2021-06-02 10:00:00,129.54979658,130.349431221,129.477919308,130.178722702,330347
2021-06-02 11:00:00,130.210169008,130.690848259,130.03496816,130.592017011,371579
2021-06-02 12:00:00,130.583032352,130.857064448,130.286538609,130.780694848,438271
2021-06-02 13:00:00,130.789679507,130.933434049,130.686355929,130.726786895,309965
2021-06-02 14:00:00,130.726786895,130.84358746,130.672878941,130.757065195,192103
2021-06-02 15:00:00,130.76272553,130.789679507,130.529124399,130.627955647,209711
2021-06-02 16:00:00,130.627955647,130.951403367,130.556078376,130.951403367,696080
2021-06-02 17:00:00,130.92444939,130.951403367,130.789679507,130.92444939,83027
2021-06-02 18:00:00,130.798664166,130.92444939,130.798664166,130.92444939,329
2021-06-02 19:00:00,130.906480072,130.906480072,130.906480072,130.906480072,119
2021-06-02 20:00:00,130.861556778,130.996326661,130.861556778,130.996326661,2563
2021-06-03 05:00:00,130.547093717,130.547093717,130.547093717,130.547093717,2092
2021-06-03 07:00:00,130.27755395,130.27755395,130.27755395,130.27755395,447
2021-06-03 08:00:00,130.27755395,130.27755395,130.27755395,130.27755395,1392
2021-06-03 09:00:00,130.27755395,130.27755395,130.178722702,130.27755395,3662
2021-06-03 10:00:00,129.850962346,130.27755395,129.415026696,129.594719874,443382
2021-06-03 11:00:00,129.571988687,130.106845431,129.531827262,130.061922136,442345
2021-06-03 12:00:00,130.052937478,130.43927781,129.945301264,130.367400539,472417
2021-06-03 13:00:00,130.367400539,130.699832918,130.322477244,130.615736511,350912
2021-06-03 14:00:00,130.618970988,131.068203932,130.484201104,130.825618142,522766
2021-06-03 15:00:00,130.852572119,130.888510755,130.52013974,130.60100167,252231
2021-06-03 16:00:00,130.60100167,130.996326661,130.506662752,130.771710189,820320
2021-06-03 17:00:00,130.771710189,130.771710189,130.249342121,130.771710189,690532
2021-06-03 19:00:00,129.891303464,129.891303464,129.891303464,129.891303464,104
2021-06-04 05:00:00,130.771710189,130.771710189,130.771710189,130.771710189,215
2021-06-04 09:00:00,129.972974013,130.861556778,129.972974013,130.618970988,2334
2021-06-04 10:00:00,130.726786895,131.688145396,130.726786895,131.405128641,409719
2021-06-04 11:00:00,131.400636311,131.885807892,131.346728358,131.849869256,399603
2021-06-04 12:00:00,131.858853915,132.175922527,131.742053349,131.813930621,377548
2021-06-04 13:00:00,131.800453632,132.096947376,131.719591702,132.06550107,279287
2021-06-04 14:00:00,132.074485728,132.442856743,131.957685163,132.263163565,330647
2021-06-04 15:00:00,132.258222003,132.568641968,132.258222003,132.451751555,355190
2021-06-04 16:00:00,132.442766896,132.523718673,132.366487142,132.451841402,753808
2021-06-04 17:00:00,132.451841402,132.766304463,132.451841402,132.451841402,35595
2021-06-04 18:00:00,132.514734014,132.523718673,132.514734014,132.523718673,493
2021-06-04 19:00:00,132.433872084,132.433872084,132.299102201,132.299102201,1084
2021-06-04 20:00:00,132.685442533,132.685442533,132.685442533,132.685442533,104
2021-06-07 08:00:00,132.694427192,132.694427192,132.694427192,132.694427192,274
2021-06-07 09:00:00,132.748335145,132.78876611,132.748335145,132.78876611,213
2021-06-07 10:00:00,132.79325844,133.637816376,132.568641968,133.296399338,618818
2021-06-07 11:00:00,133.311673258,133.330541042,132.406918108,132.460826061,575022
2021-06-07 12:00:00,132.433872084,132.703411851,132.22722493,132.290117542,357678
2021-06-07 13:00:00,132.281132883,132.577626626,132.263163565,132.532703332,228589
2021-06-07 14:00:00,132.529109468,132.703411851,132.451931249,132.667473215,285257
2021-06-07 15:00:00,132.658488557,132.847166393,132.532703332,132.838181734,270199
2021-06-07 16:00:00,132.839439587,132.999905594,132.730365828,132.999905594,736094
2021-06-07 17:00:00,132.990920936,133.152644796,132.990920936,132.990920936,31627
2021-06-07 18:00:00,133.062798207,133.062798207,132.972951618,132.972951618,1830
2021-06-07 19:00:00,133.062798207,133.062798207,132.972951618,132.973041464,1359
2021-06-07 20:00:00,133.062798207,133.062798207,132.972951618,132.972951618,1384
2021-06-08 07:00:00,132.79325844,132.79325844,132.79325844,132.79325844,156
2021-06-08 08:00:00,132.990920936,133.143660137,132.990920936,133.071782866,877
2021-06-08 09:00:00,133.062798207,133.152644796,133.062798207,133.080767524,1168
2021-06-08 10:00:00,133.60187774,133.84446353,133.080767524,133.7636016,552010
2021-06-08 11:00:00,133.7636016,134.886683962,133.7636016,134.814806691,989942
2021-06-08 12:00:00,134.82379135,134.949576574,133.961264096,134.527297606,666658
2021-06-08 13:00:00,134.536282265,134.644098172,134.199357557,134.429364824,510249
2021-06-08 14:00:00,134.410497041,134.895668621,134.397020052,134.675544478,670429
2021-06-08 15:00:00,134.680036807,134.769883396,134.203849886,134.262250169,534227
2021-06-08 16:00:00,134.266742498,134.284711816,133.907356143,133.934310119,857085
2021-06-08 17:00:00,133.934310119,134.653082831,133.934310119,133.961264096,70827
2021-06-08 19:00:00,134.230803863,134.230803863,134.230803863,134.230803863,309
2021-06-08 20:00:00,134.230803863,134.230803863,134.230803863,134.230803863,1048
2021-06-09 07:00:00,133.943294778,133.943294778,133.943294778,133.943294778,110
2021-06-09 09:00:00,133.871417507,134.131972615,133.60187774,133.60187774,5674
2021-06-09 10:00:00,133.655785694,134.828283679,133.485077175,134.653082831,671938
2021-06-09 11:00:00,134.706990784,135.482456693,134.635113513,135.448225143,786464
2021-06-09 12:00:00,135.452717472,135.542564061,134.886683962,135.065478674,498770
2021-06-09 13:00:00,135.044993652,135.115792764,134.850745326,134.877699303,329140
2021-06-09 14:00:00,134.909145609,135.353886224,134.886683962,135.259547306,486249
2021-06-09 15:00:00,135.259547306,135.722257239,135.250562647,135.650379968,603703
2021-06-09 16:00:00,135.650379968,135.731241898,135.120285093,135.371855542,1416121
2021-06-09 17:00:00,135.371855542,135.371855542,135.371855542,135.371855542,121567
2021-06-09 18:00:00,135.380840201,135.380840201,135.380840201,135.380840201,54605
2021-06-09 19:00:00,135.443732813,135.443732813,135.443732813,135.443732813,209
2021-06-09 20:00:00,135.452717472,135.452717472,135.398809519,135.398809519,505
2021-06-10 06:00:00,135.353886224,135.353886224,135.353886224,135.353886224,313
2021-06-10 08:00:00,135.353886224,135.353886224,135.353886224,135.353886224,270
2021-06-10 09:00:00,135.910485843,135.910485843,135.353886224,135.668349286,5173
2021-06-10 10:00:00,135.964663336,137.321526522,135.614441332,135.71327258,1068809
2021-06-10 11:00:00,135.731241898,135.982812347,134.554251583,134.958561233,774868
2021-06-10 12:00:00,134.958561233,135.578502697,134.841760668,135.560533379,356048
2021-06-10 13:00:00,135.560533379,135.659364627,135.237085659,135.55154872,432608
2021-06-10 14:00:00,135.553705038,135.716417211,135.219206188,135.237085659,367982
2021-06-10 15:00:00,135.237085659,135.443732813,134.990277079,135.102315775,386132
2021-06-10 16:00:00,135.088838787,135.461702131,135.021453845,135.290993612,812856
2021-06-10 17:00:00,135.255054977,135.398809519,135.048407822,135.048407822,302258
2021-06-10 19:00:00,135.326932248,135.38982486,135.326932248,135.38982486,261
2021-06-10 20:00:00,135.273024294,135.273024294,135.264039636,135.264039636,847
2021-06-11 07:00:00,135.255054977,135.255054977,135.219116341,135.219116341,1037
2021-06-11 08:00:00,135.443732813,135.578502697,135.443732813,135.578502697,1761
2021-06-11 09:00:00,135.71327258,135.71327258,134.572220901,134.590190219,4941
2021-06-11 10:00:00,134.949576574,135.830073146,134.949576574,135.493148437,658552
2021-06-11 11:00:00,135.515610085,136.427552962,135.416778837,136.297275408,703878
2021-06-11 12:00:00,136.270321432,136.288290749,135.803119169,136.000781665,382660
2021-06-11 13:00:00,136.000781665,136.11758223,135.695303262,136.000781665,361160
2021-06-11 14:00:00,136.000781665,136.099612913,135.883981099,135.924412064,300351
2021-06-11 15:00:00,135.928904394,135.982812347,135.76727038,135.899973792,275516
2021-06-11 16:00:00,135.892965758,135.982812347,135.695303262,135.937889052,543985
2021-06-11 17:00:00,135.919919735,135.982812347,135.821088487,135.821088487,125368
2021-06-11 18:00:00,135.919919735,136.027735641,135.919919735,136.027735641,1277
2021-06-11 19:00:00,136.063674277,136.108597571,135.76727038,135.76727038,732
2021-06-11 20:00:00,135.857027122,135.857027122,135.785149851,135.785149851,691
2021-06-14 05:00:00,136.333214044,136.333214044,136.333214044,136.333214044,209
2021-06-14 08:00:00,136.252352114,136.252352114,135.668349286,135.668349286,1609
2021-06-14 09:00:00,135.830073146,135.830073146,135.830073146,135.830073146,209
2021-06-14 10:00:00,135.407794178,135.695303262,134.234128187,134.464404994,646623
2021-06-14 11:00:00,134.437451017,134.671052149,134.140957274,134.329635111,418315
2021-06-14 12:00:00,134.329635111,134.527297606,134.069080003,134.096033979,321973
2021-06-14 13:00:00,134.096033979,134.114003297,133.561446775,133.700708988,385724
2021-06-14 14:00:00,133.68273967,133.916250955,133.664770353,133.799540236,241076
2021-06-14 15:00:00,133.813017224,134.114003297,133.750124612,134.059556264,244515
2021-06-14 16:00:00,134.055603014,134.814806691,133.947787108,134.805822032,684724
2021-06-14 17:00:00,134.796837373,134.994499869,134.680036807,134.994499869,245230
2021-06-14 18:00:00,134.859729985,134.859729985,134.859729985,134.859729985,420
2021-06-14 19:00:00,134.787852714,134.787852714,134.787852714,134.787852714,104
2021-06-15 08:00:00,134.859729985,134.859729985,134.859729985,134.859729985,625
2021-06-15 09:00:00,134.769883396,135.120195247,134.769883396,134.859729985,405
2021-06-15 10:00:00,134.814806691,134.814806691,133.512031151,133.92532546,487203
2021-06-15 11:00:00,133.960994556,134.544907538,133.92532546,134.221819204,297915
2021-06-15 12:00:00,134.221819204,134.464315147,134.127480286,134.25326551,243866
2021-06-15 13:00:00,134.239788522,134.428466358,134.160723523,134.329635111,212400
2021-06-15 14:00:00,134.320650452,134.327119406,134.122987956,134.248773181,177396
2021-06-15 15:00:00,134.248773181,134.473389653,134.239788522,134.356589087,205241
2021-06-15 16:00:00,134.356589087,134.365573746,134.105018638,134.266742498,503296
2021-06-15 17:00:00,134.194865227,134.194865227,133.961264096,133.961264096,134461
2021-06-15 18:00:00,133.988218073,133.988218073,133.988218073,133.988218073,209
2021-06-15 19:00:00,134.015172049,134.015172049,134.015172049,134.015172049,104
2021-06-16 05:00:00,134.383543064,134.383543064,134.383543064,134.383543064,149
2021-06-16 09:00:00,134.194865227,134.194865227,134.185880568,134.194865227,1015
2021-06-16 10:00:00,134.230803863,134.706990784,133.300891667,133.341412479,504527
2021-06-16 11:00:00,133.341322632,133.574923764,133.053813548,133.512031151,499277
2021-06-16 12:00:00,133.512031151,133.822001883,133.485077175,133.705201318,286450
2021-06-16 13:00:00,133.709693647,133.754616941,133.476092516,133.637816376,343478
2021-06-16 14:00:00,133.651293364,133.687232,133.269445361,133.404215245,229704
2021-06-16 15:00:00,133.377261268,133.377261268,132.272148224,132.892089688,778318
2021-06-16 16:00:00,132.887597358,133.314368656,132.784273781,132.829197075,940449
2021-06-16 17:00:00,132.820212417,133.19756809,132.685442533,132.820212417,74618
2021-06-16 18:00:00,132.613565262,132.784183934,132.613565262,132.658488557,319
2021-06-16 19:00:00,132.613565262,132.613565262,132.613565262,132.613565262,957
2021-06-17 08:00:00,132.433872084,132.433872084,132.433872084,132.433872084,104
2021-06-17 09:00:00,132.433872084,132.442856743,132.361994813,132.361994813,1201
2021-06-17 10:00:00,132.415902766,133.026859571,131.957685163,132.281132883,510301
2021-06-17 11:00:00,132.281132883,132.555164979,131.319774381,131.346728358,490433
2021-06-17 12:00:00,131.346728358,131.670176078,130.946911037,131.22103298,630697
2021-06-17 13:00:00,131.220943134,131.283835746,130.529124399,130.960388026,561863
2021-06-17 14:00:00,130.960388026,131.436574947,130.92444939,131.068203932,416391
2021-06-17 15:00:00,131.068203932,131.220943134,130.794171836,131.00531132,423472
2021-06-17 16:00:00,131.00980365,131.382666994,130.816633483,130.825618142,991264
2021-06-17 17:00:00,130.816633483,130.816633483,130.556078376,130.6818636,72512
2021-06-17 18:00:00,130.816633483,130.816633483,130.816633483,130.816633483,423
2021-06-17 19:00:00,130.816633483,130.816633483,130.816633483,130.816633483,104
2021-06-17 20:00:00,131.355713017,131.355713017,131.355713017,131.355713017,398
2021-06-18 08:00:00,130.780694848,130.825618142,130.690848259,130.726786895,1670
2021-06-18 09:00:00,130.816543637,130.834602801,129.531827262,129.8732443,5299
2021-06-18 10:00:00,129.801367029,129.990044865,129.037671023,129.54979658,1986023
2021-06-18 11:00:00,129.495888626,129.594719874,128.947824434,128.965793751,746568
2021-06-18 12:00:00,128.956809093,129.528323245,128.947824434,129.504873285,548124
2021-06-18 13:00:00,129.504873285,129.675581804,129.246744035,129.343149425,446121
2021-06-18 14:00:00,129.338657096,129.513857944,128.947824434,128.97927074,419556
2021-06-18 15:00:00,128.983763069,129.374595731,128.911885798,129.316195448,450520
2021-06-18 16:00:00,129.316195448,129.432996014,128.516560807,128.597422737,1408691
2021-06-18 17:00:00,128.588438078,128.804069891,128.480622171,128.480622171,940122
2021-06-18 18:00:00,128.444683536,128.480622171,128.264990358,128.264990358,4292
2021-06-18 19:00:00,128.588438078,128.588438078,128.417729559,128.417729559,141733
2021-06-18 20:00:00,128.309913652,128.516560807,128.309913652,128.516560807,627
2021-06-21 06:00:00,129.334164766,129.334164766,129.334164766,129.334164766,146
2021-06-21 07:00:00,129.289241472,129.334164766,129.289241472,129.334164766,1150
2021-06-21 08:00:00,129.154471588,129.172440906,128.606407396,128.831023868,4194
2021-06-21 09:00:00,128.822039209,129.289241472,128.822039209,129.289241472,6079
2021-06-21 10:00:00,129.289241472,130.771710189,129.289241472,130.618970988,690646
2021-06-21 11:00:00,130.618970988,131.831899938,130.563176256,131.517436877,779490
2021-06-21 12:00:00,131.517436877,131.580329489,131.08617325,131.463528924,402612
2021-06-21 13:00:00,131.463528924,131.724084032,131.364697676,131.706114714,395766
2021-06-21 14:00:00,131.697130055,132.137378341,131.688145396,131.845376927,499397
