,time,open,high,low,close,volume
2579,2021-03-04 17:00:00,78.7668292426,78.7668292426,78.7668292426,78.7668292426,59383
2578,2021-03-05 10:00:00,78.8051213327,79.3220645484,78.7318877104,79.2359073458,79540
2577,2021-03-05 11:00:00,79.2741994358,80.2410747097,79.2646264133,80.1070523945,132343
2576,2021-03-05 12:00:00,80.1261984395,80.8728941956,79.9826031018,80.4899732951,124765
2575,2021-03-05 13:00:00,80.5091193401,80.7149393241,79.8868728767,80.0208951919,122779
2574,2021-03-05 14:00:00,80.0400412369,80.5474114301,80.0113221694,80.4899732951,101034
2573,2021-03-05 15:00:00,80.47082725,80.8907000175,80.2602207547,80.7388718804,120621
2572,2021-03-05 16:00:00,80.7388718804,81.475994614,80.6766472341,80.8441751281,400669
2571,2021-03-05 17:00:00,80.8728941956,80.8728941956,80.8728941956,80.8728941956,31899
2570,2021-03-08 10:00:00,81.4185564789,81.7823313344,80.8346021056,81.3323992763,118384
2569,2021-03-08 11:00:00,81.3706913663,82.1078140999,81.2270960286,81.3323992763,184787
2568,2021-03-08 12:00:00,81.3802643888,82.18439828,81.3419722988,82.0379310355,156082
2567,2021-03-08 13:00:00,82.0790950323,82.7492066083,82.0599489873,82.7013414957,131744
2566,2021-03-08 14:00:00,82.7013414957,83.1417005314,82.5481731355,82.8152604636,154143
2565,2021-03-08 15:00:00,82.8066447434,83.1895656439,82.6343303381,83.1034084413,129366
2564,2021-03-08 16:00:00,83.0746893738,83.0938354188,82.5960382481,82.6439033606,372565
2563,2021-03-08 17:00:00,82.6439033606,82.6439033606,82.6439033606,82.6439033606,25814
2562,2021-03-09 10:00:00,82.538600113,83.5724865445,82.5003080229,83.0651163512,118404
2561,2021-03-09 11:00:00,83.0316107724,83.4001721392,82.8545098559,82.9598131036,123315
2560,2021-03-09 12:00:00,82.911947991,83.1608465764,82.6917684732,82.9023749685,93376
2559,2021-03-09 13:00:00,82.9406670586,83.2087116889,82.6933001568,83.1991386664,80849
2558,2021-03-09 14:00:00,83.1895656439,83.1895656439,82.8353638109,82.8545098559,85854
2557,2021-03-09 15:00:00,82.9023749685,83.1704195989,82.7874986983,82.9221911251,107021
2556,2021-03-09 16:00:00,82.9550265923,83.2757228465,82.7109145182,83.0363972837,348560
2555,2021-03-09 17:00:00,83.0459703062,83.0459703062,83.0459703062,83.0459703062,41323
2554,2021-03-10 10:00:00,82.9885321711,83.5246214319,82.519454068,83.5054753869,108951
2553,2021-03-10 11:00:00,83.6586437471,83.9362614,83.1034084413,83.6682167696,141905
2552,2021-03-10 12:00:00,83.6873628146,83.8213851298,83.3044419141,83.5294079432,129389
2551,2021-03-10 13:00:00,83.5437674769,84.290463233,83.4959023644,83.7926660623,136908
2550,2021-03-10 14:00:00,83.8213851298,84.2234520754,83.8022390848,84.0511376702,85921
2549,2021-03-10 15:00:00,84.0319916251,84.1085758052,83.4480372518,83.5294079432,127366
2548,2021-03-10 16:00:00,83.5054753869,83.8309581523,83.2852958691,83.4959023644,311076
2547,2021-03-10 17:00:00,83.4959023644,83.4959023644,83.4959023644,83.4959023644,14447
2546,2021-03-10 18:00:00,83.4959023644,83.4959023644,83.4959023644,83.4959023644,3142
2545,2021-03-11 10:00:00,82.9693861261,83.6873628146,82.892801946,83.620351657,57900
2544,2021-03-11 11:00:00,83.5341944544,83.6160437969,83.0555433287,83.4576102743,107997
2543,2021-03-11 12:00:00,83.5437674769,83.8309581523,83.4671832968,83.562913522,116462
2542,2021-03-11 13:00:00,83.562913522,83.9841265126,83.5437674769,83.8979693099,79184
2541,2021-03-11 14:00:00,83.8979693099,84.0894297602,83.7256549047,83.9362614,71854
2540,2021-03-11 15:00:00,83.9146263691,84.0224186026,83.3905991167,83.4384642293,71649
2539,2021-03-11 16:00:00,83.4767563193,83.5150484094,83.1129814638,83.1512735539,194578
2538,2021-03-11 17:00:00,83.1512735539,83.1512735539,83.1512735539,83.1512735539,112905
2537,2021-03-12 10:00:00,82.9981051936,83.5916325895,82.9981051936,83.4097451617,68779
2536,2021-03-12 11:00:00,83.4767563193,84.2186655641,83.2087116889,84.1277218503,104557
2535,2021-03-12 12:00:00,84.1468678953,84.1468678953,83.6921493259,84.0702837152,74523
2534,2021-03-12 13:00:00,84.0415646476,84.1851599853,83.7926660623,84.1372948728,72092
2533,2021-03-12 14:00:00,84.1181488277,84.8935636514,84.1181488277,84.7595413362,92649
2532,2021-03-12 15:00:00,84.7595413362,85.0084399215,84.7212492461,85.0084399215,100643
2531,2021-03-12 16:00:00,84.998866899,84.998866899,84.6063729759,84.7116762236,259054
2530,2021-03-12 17:00:00,84.7116762236,84.7116762236,84.7116762236,84.7116762236,16441
2529,2021-03-15 10:00:00,85.0371589891,85.5923942949,84.7786873812,85.353068732,99074
2528,2021-03-15 11:00:00,85.2956305969,85.4583719797,84.6350920435,85.1999003718,110050
2527,2021-03-15 12:00:00,85.1711813043,85.4200798896,85.0658780566,85.2525519956,100444
2526,2021-03-15 13:00:00,85.2860575744,85.5828212723,85.1616082817,85.5062370922,101458
2525,2021-03-15 14:00:00,85.4775180247,85.8891579928,85.4392259346,85.8891579928,109343
2524,2021-03-15 15:00:00,85.8604389252,85.8700119478,85.147248748,85.147248748,118750
2523,2021-03-15 16:00:00,85.1137431692,85.2669115294,84.7116762236,85.1041701467,319488
2522,2021-03-15 17:00:00,85.1137431692,85.1137431692,85.1137431692,85.1137431692,20415
2521,2021-03-16 10:00:00,84.6925301786,85.4296529121,84.6460052892,85.0275859665,78348
2520,2021-03-16 11:00:00,85.0371589891,85.1616082817,84.663811111,85.1281027029,107636
2519,2021-03-16 12:00:00,85.1376757255,85.2381924618,84.81219296,84.9088804874,104464
2518,2021-03-16 13:00:00,84.9079231851,85.1520352592,84.6360493457,84.8501021291,73501
2517,2021-03-16 14:00:00,84.9127096964,85.018012944,84.6398785547,84.7786873812,77752
2516,2021-03-16 15:00:00,84.7308222686,85.3051078892,84.7116762236,85.0850241016,104868
2515,2021-03-16 16:00:00,85.0563050341,85.2764845519,84.9174962076,85.1041701467,191778
2514,2021-03-16 17:00:00,85.0945971241,85.0945971241,85.0945971241,85.0945971241,18831
2513,2021-03-17 10:00:00,85.3434957095,85.3434957095,84.644665066,84.7595413362,74947
2512,2021-03-17 11:00:00,84.7212492461,85.0945971241,84.4436315932,84.8552715613,153839
2511,2021-03-17 12:00:00,84.8361255163,85.1041701467,84.5441483296,84.7595413362,111869
2510,2021-03-17 13:00:00,84.7403952911,84.8169794712,84.4340585707,84.644665066,95501
2509,2021-03-17 14:00:00,84.6350920435,84.6829571561,84.271317188,84.2808902105,86350
2508,2021-03-17 15:00:00,84.309609278,84.9318557414,84.0128455801,84.0798567377,126259
2507,2021-03-17 16:00:00,84.0224186026,84.2138790529,83.601205612,83.7448009497,377250
2506,2021-03-17 17:00:00,83.7160818822,83.7160818822,83.7160818822,83.7160818822,128502
2505,2021-03-18 10:00:00,83.9362614,84.1372948728,83.227857734,83.227857734,141973
2504,2021-03-18 11:00:00,83.2134982002,83.8931827987,82.5098810454,82.892801946,169022
2503,2021-03-18 12:00:00,82.931094036,83.0268242612,82.2514094376,82.7300605633,169871
2502,2021-03-18 13:00:00,82.7731391646,83.0076782162,82.6151842931,82.8640828785,97268
2501,2021-03-18 14:00:00,82.8640828785,83.8501041974,82.8640828785,83.7543739722,115660
2500,2021-03-18 15:00:00,83.7712224919,84.4914967058,83.4576102743,84.4244855482,147525
2499,2021-03-18 16:00:00,84.4149125257,84.4244855482,84.0798567377,84.309609278,263993
2498,2021-03-18 17:00:00,84.2808902105,84.2808902105,84.2808902105,84.2808902105,11946
2497,2021-03-18 19:00:00,84.2808902105,84.2808902105,84.2808902105,84.2808902105,500
2496,2021-03-19 10:00:00,84.3000362555,85.2860575744,83.8405311748,84.4627776382,695032
2495,2021-03-19 11:00:00,84.5010697283,84.8552715613,84.1851599853,84.4913052453,128901
2494,2021-03-19 12:00:00,84.4532046157,84.7021032011,84.1085758052,84.6159459985,78278
2493,2021-03-19 13:00:00,84.5410849624,85.1807543268,84.5202157733,85.0563050341,90358
2492,2021-03-19 14:00:00,85.0928739801,85.2573385069,84.8169794712,85.2334059506,103050
2491,2021-03-19 15:00:00,85.2286194393,85.5445291823,84.979720854,85.3913608221,142829
2490,2021-03-19 16:00:00,85.353068732,85.7647087001,84.644665066,85.018012944,722081
2489,2021-03-19 17:00:00,85.0275859665,85.0275859665,85.0275859665,85.0275859665,134736
2488,2021-03-19 18:00:00,85.0275859665,85.0275859665,85.0275859665,85.0275859665,132
2487,2021-03-19 19:00:00,85.0275859665,85.0275859665,85.0275859665,85.0275859665,2274
2486,2021-03-22 09:00:00,85.0275859665,85.0275859665,85.0275859665,85.0275859665,123
2485,2021-03-22 10:00:00,84.6829571561,85.0275859665,84.2234520754,84.9031366739,93205
2484,2021-03-22 11:00:00,84.8648445838,85.1089566579,84.6350920435,84.9414287639,113533
2483,2021-03-22 12:00:00,84.9510017864,85.0945971241,84.2330250979,84.625519021,92205
2482,2021-03-22 13:00:00,84.5489348409,84.8361255163,84.3957664806,84.6063729759,65038
2481,2021-03-22 14:00:00,84.5776539084,84.6733841335,84.1372948728,84.1755869628,69390
2480,2021-03-22 15:00:00,84.2043060304,84.6350920435,83.9458344225,84.5585078634,97331
2479,2021-03-22 16:00:00,84.5297887958,84.979720854,84.5297887958,84.9701478315,191413
2478,2021-03-22 17:00:00,84.9701478315,84.9701478315,84.9701478315,84.9701478315,70204
2477,2021-03-23 10:00:00,85.1424622367,85.314776642,84.7403952911,85.1999003718,81866
2476,2021-03-23 11:00:00,85.2190464168,85.9561691504,85.0563050341,85.7934277676,94721
2475,2021-03-23 12:00:00,85.7886412564,86.7603030415,85.7455626551,86.750730019,158579
2474,2021-03-23 13:00:00,86.750730019,87.0331341832,86.6837188614,86.8847523342,151400
2473,2021-03-23 14:00:00,86.9230444243,87.1623699871,86.8751793117,87.0187746494,129304
2472,2021-03-23 15:00:00,87.0073827526,88.2154024636,86.9996286044,88.110099216,235587
2471,2021-03-23 16:00:00,88.0813801484,88.4355819814,87.7176052929,88.4260089589,796011
2470,2021-03-23 17:00:00,88.4260089589,88.818502882,88.4260089589,88.4260089589,36029
2469,2021-03-23 18:00:00,88.4260089589,88.4260089589,88.4260089589,88.4260089589,210
2468,2021-03-24 10:00:00,88.3015596662,88.3063461775,86.9517634918,87.9708117384,204281
