,time,open,high,low,close,volume
3390,2021-05-07 16:00:00,80.7777571978,80.8448006292,80.4904282061,80.5670492706,348868
3389,2021-05-07 17:00:00,80.5191611053,80.5191611053,80.5191611053,80.5191611053,31936
3388,2021-05-10 10:00:00,80.6724032342,81.5152349432,80.6724032342,81.2087506854,109216
3387,2021-05-10 11:00:00,81.2710053002,81.658899439,80.9884651251,81.5439678424,126660
3386,2021-05-10 12:00:00,81.5248125762,81.821719201,81.4003033465,81.5056573101,113124
3385,2021-05-10 13:00:00,81.5056573101,81.5152349432,81.1895954193,81.1895954193,88368
3384,2021-05-10 14:00:00,81.2039618689,82.0228494952,81.2039618689,81.7642534027,278840
3383,2021-05-10 15:00:00,81.7929863018,82.1186258257,81.5822783746,82.0994705596,167977
3382,2021-05-10 16:00:00,82.0898929266,82.1760916241,81.7929863018,81.8025639349,485236
3381,2021-05-10 17:00:00,81.8408744671,81.8408744671,81.8408744671,81.8408744671,230590
3380,2021-05-11 10:00:00,82.0132718621,82.0994705596,80.0690123517,80.2797202789,359803
3379,2021-05-11 11:00:00,80.3563413434,81.0171980243,80.2797202789,80.3467637103,161087
3378,2021-05-11 12:00:00,80.3419748938,80.7586019317,79.954080755,80.7394466656,137429
3377,2021-05-11 13:00:00,80.6724032342,80.7681795648,80.1379713097,80.3084531781,105617
3376,2021-05-11 14:00:00,80.3323972607,80.8160677301,80.2318321136,80.8160677301,125397
3375,2021-05-11 15:00:00,80.7873348309,80.8543782623,80.0307018194,80.1552110492,142180
3374,2021-05-11 16:00:00,80.1743663153,80.5670492706,79.9061925897,80.47127294,350230
3373,2021-05-11 17:00:00,80.47127294,80.47127294,80.47127294,80.47127294,16050
3372,2021-05-12 09:00:00,80.5141807361,80.5141807361,80.5141807361,80.5141807361,249
3371,2021-05-12 10:00:00,80.3276084442,80.4578642538,79.5230872674,79.9732360211,87074
3370,2021-05-12 11:00:00,79.9732360211,80.3180308111,79.6667517633,79.7529504608,122008
3369,2021-05-12 12:00:00,79.7721057269,79.8678820575,79.4751991022,79.609285965,104353
3368,2021-05-12 13:00:00,79.6475964972,79.8678820575,79.5613977997,79.6954846625,129050
3367,2021-05-12 14:00:00,79.6667517633,79.6859070294,79.3028017072,79.6475964972,92953
3366,2021-05-12 15:00:00,79.6859070294,79.8583044244,79.4129444873,79.8343603418,198985
3365,2021-05-12 16:00:00,79.8295715253,79.8535156079,79.1687148444,79.2070253766,628158
3364,2021-05-12 17:00:00,79.1878701105,79.3182216964,78.5653239618,78.5653239618,64054
3363,2021-05-12 18:00:00,79.1974477435,79.1974477435,79.1878701105,79.1878701105,200
3362,2021-05-13 10:00:00,79.4847767352,79.963658388,79.3315346063,79.9253478558,105909
3361,2021-05-13 11:00:00,79.9253478558,80.8160677301,79.8774596905,80.7586019317,224274
3360,2021-05-13 12:00:00,80.7490242987,81.6397441729,80.7394466656,81.5918560076,165005
3359,2021-05-13 13:00:00,81.6183860512,81.6876323382,81.3045270159,81.3811480804,166893
3358,2021-05-13 14:00:00,81.3811480804,81.476924411,81.1608625201,81.2662164837,141260
3357,2021-05-13 15:00:00,81.2853717498,81.6158000903,81.2279059515,81.5918560076,240653
3356,2021-05-13 16:00:00,81.6014336407,81.6684770721,81.1129743548,81.1225519879,434772
3355,2021-05-13 17:00:00,81.1321296209,81.1321296209,81.1321296209,81.1321296209,25438
3354,2021-05-14 10:00:00,81.5056573101,82.6932838091,81.5056573101,82.2622903216,142504
3353,2021-05-14 11:00:00,82.2335574224,82.5879298455,81.8025639349,82.1282034588,256431
3352,2021-05-14 12:00:00,82.1282034588,82.3772219183,82.0036942291,82.1760916241,152890
3351,2021-05-14 13:00:00,82.1952468902,82.410743634,82.0228494952,82.2048245232,102969
3350,2021-05-14 14:00:00,82.1952468902,82.2814455877,81.9462284307,81.9749613299,96558
3349,2021-05-14 15:00:00,81.9749613299,82.1090481927,81.9079178985,81.9462284307,125570
3348,2021-05-14 16:00:00,81.9366507977,82.0228494952,81.5056573101,81.5631231085,433940
3347,2021-05-14 17:00:00,81.5248125762,81.5248125762,81.5248125762,81.5248125762,36237
3346,2021-05-17 10:00:00,81.6014336407,82.1186258257,81.4386138787,82.0420047613,115210
3345,2021-05-17 11:00:00,82.0420047613,82.1377810919,81.2183283184,81.3715704473,105571
3344,2021-05-17 12:00:00,81.3236822821,81.4481915118,80.7777571978,81.0650861895,321573
3343,2021-05-17 13:00:00,81.0938190887,81.223117135,80.9980427581,81.151284887,64210
3342,2021-05-17 14:00:00,81.1608625201,81.3835424887,81.0363532904,81.141707254,223664
3341,2021-05-17 15:00:00,81.141707254,81.3332599151,81.0171980243,81.2662164837,76379
3340,2021-05-17 16:00:00,81.2518500341,81.2518500341,80.4138071417,80.5191611053,301764
3339,2021-05-17 17:00:00,80.5095834723,81.0890302722,80.5095834723,81.0890302722,22512
3338,2021-05-17 20:00:00,80.8926887945,80.8926887945,80.8926887945,80.8926887945,100
3337,2021-05-18 10:00:00,80.4042295086,80.8352229962,80.1169005169,80.6149374359,105894
3336,2021-05-18 11:00:00,80.634092702,81.1081855383,80.5957821698,81.0555085565,143316
3335,2021-05-18 12:00:00,81.0842414556,81.1321296209,80.5574716375,80.6053598028,125259
3334,2021-05-18 13:00:00,80.5862045367,80.8543782623,80.5191611053,80.5933877615,114686
3333,2021-05-18 14:00:00,80.6436703351,80.8160677301,80.5574716375,80.7586019317,63284
3332,2021-05-18 15:00:00,80.725080216,80.8926887945,80.4808505731,80.8831111615,151902
3331,2021-05-18 16:00:00,80.8831111615,80.9980427581,80.6245150689,80.7011361334,463349
3330,2021-05-18 17:00:00,80.7107137664,80.7107137664,80.7107137664,80.7107137664,48080
3329,2021-05-19 10:00:00,80.744960276,80.744960276,79.9924982806,80.4459048676,155925
3328,2021-05-19 11:00:00,80.3590823296,80.4555518162,79.6355611802,79.8188532047,190740
3327,2021-05-19 12:00:00,79.7914558705,79.9635574346,79.5197977963,79.7609715128,131447
3326,2021-05-19 13:00:00,79.7657949871,80.2240250484,79.7657949871,80.2143780998,80541
3325,2021-05-19 14:00:00,80.2240250484,80.4073170729,80.1372025105,80.3012006377,126679
3324,2021-05-19 15:00:00,80.3012006377,80.4555518162,80.0407330239,80.0986147158,132423
3323,2021-05-19 16:00:00,80.1179086132,80.4651987649,79.9346165886,80.3108475863,457213
3322,2021-05-19 17:00:00,80.3108475863,80.3108475863,80.3108475863,80.3108475863,19002
3321,2021-05-20 10:00:00,80.4748457135,81.0826034791,80.4748457135,80.8703706086,62711
3320,2021-05-20 11:00:00,80.7931950193,81.1790729657,80.7353133273,81.169426017,173500
3319,2021-05-20 12:00:00,81.140485171,81.4298936308,80.9186053519,81.2755424522,128327
3318,2021-05-20 13:00:00,81.2799800486,81.5167161687,81.2273077089,81.5167161687,105568
3317,2021-05-20 14:00:00,81.4974222714,81.5456570147,81.1501321197,81.2466016063,134324
3316,2021-05-20 15:00:00,81.2466016063,81.3044832982,80.9282523005,80.9571931465,127544
3315,2021-05-20 16:00:00,80.9475461978,81.2562485549,80.744960276,80.802841968,412999
3314,2021-05-20 17:00:00,80.802841968,80.802841968,80.4844926622,80.4844926622,33836
3313,2021-05-21 09:00:00,80.7931950193,80.7931950193,80.7931950193,80.7931950193,100
3312,2021-05-21 10:00:00,81.0343687358,81.7578898852,80.8221358653,81.5167161687,196534
3311,2021-05-21 11:00:00,81.4526604296,81.4684814254,80.8510767112,81.0536626331,127299
3310,2021-05-21 12:00:00,81.0633095817,81.1887199143,80.8559001856,80.9282523005,163780
3309,2021-05-21 13:00:00,80.9186053519,80.9186053519,80.6099029948,80.8510767112,140578
3308,2021-05-21 14:00:00,80.8510767112,80.9186053519,80.773901122,80.8221358653,112972
3307,2021-05-21 15:00:00,80.8414297626,80.9764870438,80.6774316354,80.9186053519,128064
3306,2021-05-21 16:00:00,80.8993114545,81.2900128752,80.8510767112,81.1211912737,698599
3305,2021-05-21 17:00:00,81.1211912737,81.1211912737,80.9861339925,80.9861339925,41136
3304,2021-05-24 10:00:00,81.3623649902,81.6131856553,80.6677846867,80.7401368017,126459
3303,2021-05-24 11:00:00,80.7353133273,80.9861339925,80.6388438407,80.7931950193,142083
3302,2021-05-24 12:00:00,80.802841968,80.8124889166,80.3590823296,80.4748457135,100959
3301,2021-05-24 13:00:00,80.4507283419,80.7835480706,80.4507283419,80.7706211594,85226
3300,2021-05-24 14:00:00,80.759430699,80.759430699,80.6099029948,80.71601943,110326
3299,2021-05-24 15:00:00,80.7169841249,80.8607236599,80.6388438407,80.6484907894,128511
3298,2021-05-24 16:00:00,80.6291968921,80.701549007,80.3108475863,80.3397884323,448769
3297,2021-05-24 17:00:00,80.3590823296,80.3590823296,80.3590823296,80.3590823296,56556
3296,2021-05-25 10:00:00,80.378376227,80.619260535,79.3172118745,79.7416776155,93085
3295,2021-05-25 11:00:00,79.7416776155,79.8092062561,79.1532137473,79.3557996691,165863
3294,2021-05-25 12:00:00,79.3750935664,79.7272071925,79.3461527204,79.5680325396,179031
3293,2021-05-25 13:00:00,79.5680325396,79.7416776155,79.5583855909,79.6645020262,147736
3292,2021-05-25 14:00:00,79.6548550775,79.6645020262,79.2303893365,79.2689771312,139560
3291,2021-05-25 15:00:00,79.2834475542,79.3750935664,79.0278034147,79.2303893365,127654
3290,2021-05-25 16:00:00,79.2303893365,79.529444745,79.1580372216,79.4329752584,366506
3289,2021-05-25 17:00:00,79.4233283097,79.4233283097,79.4233283097,79.4233283097,65054
3288,2021-05-25 18:00:00,79.4233283097,79.4233283097,79.4233283097,79.4233283097,5894
3287,2021-05-26 10:00:00,79.2400362852,79.4329752584,78.680513263,78.7769827496,110738
3286,2021-05-26 11:00:00,78.7962766469,78.8348644415,78.4103987005,78.6033376737,162962
3285,2021-05-26 12:00:00,78.6129846224,79.1821545932,78.6129846224,78.9843921457,137511
3284,2021-05-26 13:00:00,78.9699217227,79.076038158,78.8348644415,78.9795686714,87978
3283,2021-05-26 14:00:00,78.9795686714,79.0567442607,78.7191010576,78.7576888522,81987
3282,2021-05-26 15:00:00,78.7576888522,78.9023930821,78.7257574522,78.7866296982,110423
3281,2021-05-26 16:00:00,78.7576888522,78.8107470699,78.5068681871,78.622631571,291590
3280,2021-05-26 17:00:00,78.622631571,78.622631571,78.622631571,78.622631571,41757
3279,2021-05-27 10:00:00,78.6998071603,78.7962766469,78.3621639572,78.5358090331,91817
3278,2021-05-27 11:00:00,78.5647498791,78.6322785197,78.3814578545,78.4393395465,102845
3277,2021-05-27 12:00:00,78.4103987005,78.6901602116,78.2849883679,78.6901602116,112104
3276,2021-05-27 13:00:00,78.6901602116,78.7480419036,78.5068681871,78.5213386101,110597
3275,2021-05-27 14:00:00,78.5213386101,78.7694581296,78.5068681871,78.6467489427,101829
3274,2021-05-27 15:00:00,78.651572417,78.6998071603,78.4972212384,78.5695733534,119576
3273,2021-05-27 16:00:00,78.5647498791,78.5743968277,78.256047522,78.3042822653,433492
3272,2021-05-27 17:00:00,78.2849883679,78.2849883679,78.2849883679,78.2849883679,339667
3271,2021-05-28 10:00:00,78.5068681871,78.9409808768,78.4682803925,78.7287480063,134561
3270,2021-05-28 11:00:00,78.7480419036,78.9892156201,78.5743968277,78.6708663143,145530
3269,2021-05-28 12:00:00,78.6612193656,78.7962766469,78.4686662704,78.6467489427,97956
3268,2021-05-28 13:00:00,78.6322785197,78.651572417,78.2608709963,78.2753414193,100065
3267,2021-05-28 14:00:00,78.2849883679,78.3428700599,78.1499310867,78.1885188814,121110
3266,2021-05-28 15:00:00,78.1885188814,78.4779273411,78.1306371894,78.4007517519,107951
3265,2021-05-28 16:00:00,78.3911048032,78.6708663143,78.3042822653,78.3332231112,407463
3264,2021-05-28 17:00:00,78.3235761626,78.3235761626,78.3235761626,78.3235761626,25561
3263,2021-06-01 10:00:00,78.4296925978,78.6129846224,77.9569921135,78.0052268568,290896
3262,2021-06-01 11:00:00,78.0341677028,78.0920493948,77.4457038346,77.7399357687,172316
3261,2021-06-01 12:00:00,77.7302888201,77.7929939863,77.4939385779,77.6145254361,94146
3260,2021-06-01 13:00:00,77.6193489105,77.6289958591,77.2431179128,77.2527648614,133301
3259,2021-06-01 14:00:00,77.2527648614,77.3395873994,77.0815315227,77.2431179128,158459
3258,2021-06-01 15:00:00,77.2431179128,77.3974690913,77.2334709641,77.2817057074,132129
3257,2021-06-01 16:00:00,77.2817057074,77.3106465534,76.9730033503,77.0791197856,477049
3256,2021-06-01 17:00:00,77.0887667342,77.0887667342,76.8379460691,77.0887667342,48279
3255,2021-06-02 10:00:00,77.0887667342,77.378175194,76.982650299,77.0887667342,151147
3254,2021-06-02 11:00:00,77.1080606315,77.40711604,76.982650299,77.3009996047,133910
3253,2021-06-02 12:00:00,77.2817057074,78.1113432921,77.2527648614,77.8991104216,179457
3252,2021-06-02 13:00:00,77.8991104216,78.2367536247,77.8412287296,78.227106676,121098
3251,2021-06-02 14:00:00,78.256047522,78.3718109059,78.0245207542,78.0438146515,187274
3250,2021-06-02 15:00:00,78.0438146515,78.0920493948,77.5132324752,77.5614672185,179644
3249,2021-06-02 16:00:00,77.5518202699,77.8894634729,77.4457038346,77.8701695756,436054
3248,2021-06-02 17:00:00,77.8894634729,77.8894634729,77.8894634729,77.8894634729,11815
3247,2021-06-03 10:00:00,77.8219348323,78.0148738055,77.436056886,77.8412287296,426903
3246,2021-06-03 11:00:00,77.8798165243,78.4200456492,77.7254653457,78.3814578545,206516
3245,2021-06-03 12:00:00,78.4007517519,78.8445113902,78.3814578545,78.8445113902,152404
3244,2021-06-03 13:00:00,78.8348644415,79.0663912093,78.7673358009,79.047097312,147461
3243,2021-06-03 14:00:00,79.0663912093,79.4619161043,78.9988625687,79.3847405151,294940
3242,2021-06-03 15:00:00,79.3750935664,79.5390916936,79.2689771312,79.5390916936,200613
3241,2021-06-03 16:00:00,79.529444745,79.5776794883,79.2882710285,79.2882710285,712893
3240,2021-06-03 17:00:00,79.2979179771,79.2979179771,79.2979179771,79.2979179771,40682
3239,2021-06-04 10:00:00,79.5390916936,79.7416776155,79.1725076446,79.4329752584,90181
3238,2021-06-04 11:00:00,79.4522691557,79.6355611802,79.1339198499,79.5748818731,344189
3237,2021-06-04 12:00:00,79.5776794883,79.7320306668,79.3365057718,79.3750935664,180937
3236,2021-06-04 13:00:00,79.3750935664,79.3943874637,79.1435667986,79.1435667986,102754
3235,2021-06-04 14:00:00,79.1339198499,79.2062719649,79.0278034147,79.1435667986,84140
3234,2021-06-04 15:00:00,79.1435667986,79.3557996691,79.1435667986,79.1918015419,94561
3233,2021-06-04 16:00:00,79.1725076446,79.2496832338,78.9602747741,79.1435667986,325783
3232,2021-06-04 17:00:00,79.1435667986,79.1435667986,79.1435667986,79.1435667986,34249
3075,2021-06-07 10:00:00,79.2303893365,79.4233283097,79.003686043,79.3461527204,50081
3074,2021-06-07 11:00:00,79.3365057718,79.3654466178,79.0663912093,79.1918015419,69802
3073,2021-06-07 12:00:00,79.2014484906,79.3654466178,79.1628606959,79.2496832338,66554
3072,2021-06-07 13:00:00,79.2303893365,79.2593301825,79.018156466,79.2400362852,75833
3071,2021-06-07 14:00:00,79.2400362852,79.2593301825,78.9988625687,79.0715040921,62164
3070,2021-06-07 15:00:00,79.018156466,79.0856851066,78.9023930821,79.076038158,93729
3069,2021-06-07 16:00:00,79.0567442607,79.2882710285,78.9409808768,79.2014484906,240288
3068,2021-06-07 17:00:00,79.2110954392,79.2110954392,79.2110954392,79.2110954392,19556
3067,2021-06-08 10:00:00,79.4908569503,79.4908569503,78.3621639572,78.3621639572,93063
3066,2021-06-08 11:00:00,78.3621639572,78.3959282775,77.6579367051,77.8991104216,122966
3065,2021-06-08 12:00:00,77.9087573702,78.0245207542,77.7254653457,77.8412287296,128065
3064,2021-06-08 13:00:00,77.8508756783,78.1885188814,77.8122878837,78.1209902407,92728
3063,2021-06-08 14:00:00,78.1016963434,78.2898118423,78.0438146515,78.2753414193,109944
3062,2021-06-08 15:00:00,78.2753414193,78.4489864951,78.256047522,78.2946353166,105639
3061,2021-06-08 16:00:00,78.3042822653,78.5551029304,78.227106676,78.2946353166,321431
3060,2021-06-08 17:00:00,78.2849883679,78.2849883679,78.2849883679,78.2849883679,213487
3059,2021-06-09 10:00:00,78.6998071603,79.1628606959,78.3814578545,79.076038158,111009
3058,2021-06-09 11:00:00,79.0663912093,79.0953320553,78.6708663143,78.9602747741,155169
3057,2021-06-09 12:00:00,78.9554512997,79.2110954392,78.8252174929,79.2014484906,272525
3056,2021-06-09 13:00:00,79.1821545932,79.3654466178,79.0953320553,79.2545067082,325372
3055,2021-06-09 14:00:00,79.2496832338,79.5583855909,79.1532137473,79.5487386423,211309
3054,2021-06-09 15:00:00,79.529444745,79.6210907572,79.4040344124,79.4908569503,112997
3053,2021-06-09 16:00:00,79.4619161043,79.8863818453,79.3509761948,79.6645020262,412651
3052,2021-06-09 17:00:00,79.6452081289,79.6452081289,79.6452081289,79.6452081289,57067
3051,2021-06-10 10:00:00,79.8767348967,80.378376227,79.5390916936,80.2722597917,296975
3050,2021-06-10 11:00:00,80.2819067404,80.3687292783,79.8863818453,80.0021452293,93602
3049,2021-06-10 12:00:00,79.953910486,80.1420259848,79.8863818453,80.0021452293,84617
3048,2021-06-10 13:00:00,80.0214391266,80.1854372538,80.0117921779,80.0552034469,100085
3047,2021-06-10 14:00:00,80.0407330239,80.4073170729,79.9732043833,80.3880231756,94783
3046,2021-06-10 15:00:00,80.3976701243,80.4555518162,80.2143780998,80.2143780998,88057
3045,2021-06-10 16:00:00,80.1999076768,80.4362579189,80.0986147158,80.1854372538,368132
3044,2021-06-10 17:00:00,80.1854372538,80.1854372538,80.1854372538,80.1854372538,122673
3043,2021-06-11 10:00:00,79.9442635373,80.1179086132,79.6066203342,79.9828513319,145108
3042,2021-06-11 11:00:00,80.0117921779,80.1757903051,79.838147102,80.1468494591,136727
3041,2021-06-11 12:00:00,80.1564964078,80.2433189457,79.6452081289,79.7030898208,272016
3040,2021-06-11 13:00:00,79.7127367695,79.7127367695,79.2930945028,79.3316822974,108470
3039,2021-06-11 14:00:00,79.3268588231,79.5825029626,79.2689771312,79.5776794883,148977
3038,2021-06-11 15:00:00,79.5776794883,79.7609715128,79.5680325396,79.6837959235,163948
3037,2021-06-11 16:00:00,79.6645020262,79.9153226913,79.6066203342,79.8767348967,352929
3036,2021-06-11 17:00:00,79.8863818453,79.8863818453,79.8863818453,79.8863818453,43878
3035,2021-06-14 10:00:00,80.0793208185,80.0793208185,79.4040344124,79.471563053,140441
3034,2021-06-14 11:00:00,79.442622207,79.5680325396,79.2062719649,79.3268588231,121242
3033,2021-06-14 12:00:00,79.3461527204,79.4812100017,79.2496832338,79.4185048354,131905
3032,2021-06-14 13:00:00,79.4088578867,79.4329752584,79.2159189135,79.3799170407,105291
3031,2021-06-14 14:00:00,79.3750935664,79.5101508476,79.3268588231,79.428151784,100615
3030,2021-06-14 15:00:00,79.428151784,79.6645020262,79.3943874637,79.5969733856,150415
3029,2021-06-14 16:00:00,79.5969733856,79.7609715128,79.5487386423,79.6452081289,368625
3028,2021-06-14 17:00:00,79.6355611802,79.6355611802,79.6355611802,79.6355611802,41847
3027,2021-06-15 10:00:00,79.6355611802,80.2819067404,79.5728560139,79.92496964,122099
3026,2021-06-15 11:00:00,79.9346165886,80.3397884323,79.881558371,80.2143780998,119859
3025,2021-06-15 12:00:00,80.2047311511,80.744960276,80.0986147158,80.5954325718,237410
3024,2021-06-15 13:00:00,80.5713152001,80.9957809411,80.4941396109,80.9137818775,275971
3023,2021-06-15 14:00:00,80.9089584032,81.111544325,80.773901122,81.0633095817,222719
3022,2021-06-15 15:00:00,81.0536626331,81.4684814254,81.0536626331,81.3189537212,198679
3021,2021-06-15 16:00:00,81.3237771955,81.3430710929,80.773901122,80.8221358653,684555
3020,2021-06-15 17:00:00,80.8124889166,80.8124889166,80.8124889166,80.8124889166,107204
3019,2021-06-16 10:00:00,81.2658955036,81.3623649902,80.8510767112,80.8896645059,88786
3018,2021-06-16 11:00:00,80.8510767112,81.1501321197,80.7931950193,81.0536626331,183141
3017,2021-06-16 12:00:00,81.0536626331,81.2273077089,80.8221358653,80.8510767112,193072
3016,2021-06-16 13:00:00,80.8510767112,81.1211912737,80.744960276,80.7546072247,231396
3015,2021-06-16 14:00:00,80.7546072247,80.8510767112,80.291553689,80.345673071,119313
3014,2021-06-16 15:00:00,80.320494535,80.320494535,79.2207423879,79.4040344124,207850
3013,2021-06-16 16:00:00,79.4040344124,79.4329752584,78.9988625687,79.104979004,349933
3012,2021-06-16 17:00:00,79.076038158,79.076038158,79.076038158,79.076038158,39231
3011,2021-06-17 10:00:00,79.104979004,79.2882710285,78.7287480063,79.0856851066,56813
3010,2021-06-17 11:00:00,79.047097312,79.6934428722,78.9120400308,79.6645020262,65371
3009,2021-06-17 12:00:00,79.6500316032,80.2819067404,79.5776794883,80.0793208185,229139
3008,2021-06-17 13:00:00,80.0889677672,80.1082616645,79.8863818453,79.9732043833,97371
3007,2021-06-17 14:00:00,79.9683809089,80.1950842024,79.9153226913,79.9828513319,236507
3006,2021-06-17 15:00:00,80.0021452293,80.0407330239,79.6548550775,79.6934428722,85214
3005,2021-06-17 16:00:00,79.6837959235,79.9924982806,79.6645020262,79.7995593074,460796
3004,2021-06-17 17:00:00,79.7706184614,79.7706184614,79.7706184614,79.7706184614,52177
3003,2021-06-18 10:00:00,79.2882710285,79.4812100017,78.7094541089,79.3364093023,928593
3002,2021-06-18 11:00:00,79.3365057718,79.3750935664,78.9023930821,79.2207423879,175462
3001,2021-06-18 12:00:00,79.1966250162,79.2303893365,78.7866296982,79.018156466,120643
3000,2021-06-18 13:00:00,79.018156466,79.1242729013,78.8445113902,79.018156466,113957
2999,2021-06-18 14:00:00,79.0133329917,79.018156466,78.4538099695,78.622631571,97245
2998,2021-06-18 15:00:00,78.6129846224,78.8830991848,78.579220302,78.6901602116,270498
2997,2021-06-18 16:00:00,78.6998071603,78.7576888522,76.895827761,77.0984136829,1150357
2996,2021-06-18 17:00:00,77.0984136829,77.0984136829,77.0984136829,77.0984136829,179030
2995,2021-06-18 18:00:00,77.0791197856,77.0791197856,77.0791197856,77.0791197856,262
2994,2021-06-21 10:00:00,77.0598258883,77.5614672185,76.4424211741,76.895827761,163622
2993,2021-06-21 11:00:00,76.895827761,77.6097019618,76.6643009932,77.4891151036,322002
2992,2021-06-21 12:00:00,77.4746446806,77.8798165243,77.436056886,77.7109949227,143499
2991,2021-06-21 13:00:00,77.7061714484,78.0824024461,77.6482897565,78.0534616001,149208
2990,2021-06-21 14:00:00,78.0438146515,78.0534616001,77.8122878837,77.8991104216,85926
2989,2021-06-21 15:00:00,77.8894634729,78.0148738055,77.7640531404,77.9762860109,82432
2988,2021-06-21 16:00:00,77.9762860109,77.9762860109,77.6289958591,77.831581781,411969
2987,2021-06-21 17:00:00,77.8412287296,77.8412287296,77.8412287296,77.8412287296,259620
2986,2021-06-22 10:00:00,77.7833470377,78.0824024461,77.6868775511,77.7544061917,94955
2985,2021-06-22 11:00:00,77.773700089,77.9569921135,77.6675836538,77.8122878837,135180
2984,2021-06-22 12:00:00,77.8122878837,77.9859329595,77.6386428078,77.744759243,151787
2983,2021-06-22 13:00:00,77.7544061917,77.7544061917,77.3685282453,77.5524955563,131410
2982,2021-06-22 14:00:00,77.5855845902,77.8508756783,77.5132324752,77.744759243,90965
2981,2021-06-22 15:00:00,77.7351122944,77.7833470377,77.5421733212,77.7351122944,106648
2980,2021-06-22 16:00:00,77.6965244997,77.8894634729,77.3685282453,77.3974690913,312475
2979,2021-06-22 17:00:00,77.3878221427,77.3878221427,77.3878221427,77.3878221427,75356
2978,2021-06-23 10:00:00,77.0791197856,77.2672352844,76.4810089687,76.6450070959,103521
2977,2021-06-23 11:00:00,76.6353601473,76.6691244676,76.0083084844,76.4761854944,212597
2976,2021-06-23 12:00:00,76.4617150714,76.5195967633,75.9552502668,76.0276023817,122490
2975,2021-06-23 13:00:00,76.0179554331,76.2880699955,75.9021920492,76.104777971,93060
2974,2021-06-23 14:00:00,76.104777971,76.3170108415,76.0083084844,76.2880699955,69868
2973,2021-06-23 15:00:00,76.2880699955,76.3363047388,75.9986615358,76.2205413549,123260
2972,2021-06-23 16:00:00,76.2181296178,76.4713620201,75.9311328951,75.9600737411,288255
2971,2021-06-23 17:00:00,75.9600737411,75.9600737411,75.9600737411,75.9600737411,28215
2970,2021-06-24 10:00:00,76.0179554331,76.2735995725,75.6706652814,76.2735995725,95802
2969,2021-06-24 11:00:00,76.3266577902,76.6257131986,76.1530127143,76.1674831373,161801
2968,2021-06-24 12:00:00,76.1674831373,76.3459516875,76.075837125,76.1089261589,103359
2967,2021-06-24 13:00:00,76.104777971,76.3363047388,76.0468962791,76.3363047388,88731
2966,2021-06-24 14:00:00,76.3363047388,76.4617150714,76.2494822009,76.3555986361,109908
2965,2021-06-24 15:00:00,76.3555986361,76.4617150714,76.3363047388,76.4472446484,86024
2964,2021-06-24 16:00:00,76.4520681227,76.6932418392,76.3507751618,76.500302866,341694
2963,2021-06-24 17:00:00,76.4810089687,76.4810089687,76.4810089687,76.4810089687,68469
2962,2021-06-25 10:00:00,76.4424211741,76.895827761,76.3652455848,76.8572399664,77573
2961,2021-06-25 11:00:00,76.895827761,76.924768607,76.5678315066,76.6884183649,132010
2960,2021-06-25 12:00:00,76.6884183649,76.9054747097,76.6112427756,76.9054747097,92557
2959,2021-06-25 13:00:00,76.8813573381,77.0501789396,76.7511235312,77.0405319909,93672
2958,2021-06-25 14:00:00,77.0694728369,77.2720587587,76.9922972476,77.1273545289,86478
2957,2021-06-25 15:00:00,77.1177075802,77.2624118101,77.0405319909,77.2527648614,97273
2956,2021-06-25 16:00:00,77.2527648614,77.5518202699,77.2334709641,77.4264099373,290441
2955,2021-06-25 17:00:00,77.4553507833,77.4553507833,77.4553507833,77.4553507833,39029
2954,2021-06-28 10:00:00,77.6579367051,78.7480419036,77.6579367051,78.6129846224,214821
2953,2021-06-28 11:00:00,78.6129846224,78.9216869794,78.5261620844,78.6235962659,146573
2952,2021-06-28 12:00:00,78.622631571,78.8107470699,78.4393395465,78.7576888522,167787
2951,2021-06-28 13:00:00,78.7769827496,78.8445113902,78.3621639572,78.3814578545,115254
2950,2021-06-28 14:00:00,78.3911048032,78.6612193656,78.3911048032,78.651572417,134166
2949,2021-06-28 15:00:00,78.6419254683,78.7769827496,78.3428700599,78.3525170086,155876
2948,2021-06-28 16:00:00,78.3476935342,78.651572417,78.2849883679,78.5840437764,420518
2947,2021-06-28 17:00:00,78.5840437764,78.5840437764,78.5840437764,78.5840437764,34659
2946,2021-06-29 10:00:00,78.1885188814,78.680513263,77.9666390622,78.5358090331,80227
2945,2021-06-29 11:00:00,78.5261620844,78.8541583388,78.256047522,78.3621639572,104938
2944,2021-06-29 12:00:00,78.3428700599,78.3621639572,77.9762860109,77.9762860109,138493
2943,2021-06-29 13:00:00,77.9762860109,78.1306371894,77.8692048807,78.0341677028,93550
2942,2021-06-29 14:00:00,78.0438146515,78.0920493948,77.5035855266,77.5325263725,69641
2941,2021-06-29 15:00:00,77.5035855266,77.7640531404,77.363704771,77.4553507833,88638
2940,2021-06-29 16:00:00,77.436056886,77.4457038346,77.0550024139,77.3009996047,208832
2939,2021-06-29 17:00:00,77.3009996047,77.3009996047,77.3009996047,77.3009996047,23202
2938,2021-06-30 10:00:00,77.3685282453,77.6097019618,77.1659423235,77.2865291817,106639
2937,2021-06-30 11:00:00,77.3009996047,77.6386428078,77.0887667342,77.5904080645,123287
2936,2021-06-30 12:00:00,77.6097019618,77.9569921135,77.4649977319,77.6482897565,162229
2935,2021-06-30 13:00:00,77.6289958591,77.6338193335,77.3540578224,77.4167629886,78213
